author,date,source,summary,title,url
Allison Barrie,10/11/2017,fox-news,Wounded warriors may soon have extremely miniature devices injected into them that can trigger the body to self-heal from invisible war wounds.,Remarkable self-healing tech could tackle invisible war wounds,http://www.foxnews.com/tech/2017/11/10/remarkable-self-healing-tech-could-tackle-invisible-war-wounds.html
Brian Flood,10/11/2017,fox-news,"Fox News Mainstream media casts Trump's Asia trip in negative light Fox News “They are manufacturing controversy,” Gainor told Fox News. “First we had the bogus koi fish story where Trump dumped the fish food into the pond doing exactly as Prime Minister Abe …",Mainstream media casts Trump's Asia trip in negative light - Fox News,http://www.foxnews.com/entertainment/2017/11/10/mainstream-media-casts-trumps-asia-trip-in-negative-light.html
Fox News,10/11/2017,fox-news,"One of the women accusing Republican Senate candidate Roy Moore of sexual impropriety reportedly worked as a sign language interpreter for Hillary Clinton’s presidential campaign, a new report claims.","Roy Moore accuser worked for Clinton campaign as interpreter, reports say",http://www.foxnews.com/politics/2017/11/10/roy-moore-accuser-worked-for-clinton-campaign-as-interpreter-reports-say.html
Fox News,11/11/2017,fox-news,Fox News Maryland man charged with murder after woman's body found behind dumpster Fox News Elmer Campos-Martinez was charged with second-degree murder following the discovery of a woman's body behind a dumpster in Maryland. (Montgomery County Police). Police…,Maryland man charged with murder after woman's body found behind dumpster - Fox News,http://www.foxnews.com/us/2017/11/11/maryland-man-charged-with-murder-after-womans-body-found-behind-dumpster.html
New York Post,11/11/2017,fox-news,"""Wonder Woman"" star Gal Gadot is continuing to battle accused Hollywood sexual harasser Brett Ratner by refusing to sign for a super­hero sequel unless the movie-maker is completely killed from the franchise.",Gal Gadot won't make 'Wonder Woman' sequel unless Brett Ratner is out,http://www.foxnews.com/entertainment/2017/11/11/gal-gadot-wont-make-wonder-woman-sequel-unless-brett-ratner-is-out.html
Associated Press,11/11/2017,fox-news,Fox News Lawmakers ask whether Trump's CIA watchdog pick misled Congress Fox News Christopher Sharpley is the Trump administration's nominee to be CIA inspector general. (AP Photo/J. Scott Applewhite). WASHINGTON – Two former CIA employees are accusing the Tr…,Lawmakers ask whether Trump's CIA watchdog pick misled Congress - Fox News,http://www.foxnews.com/politics/2017/11/11/lawmakers-ask-whether-trumps-cia-watchdog-pick-misled-congress.html
Janine Puhak,11/11/2017,fox-news,"Fox News World War II veteran inspires new beer Fox News This Veterans Day is a little extra special for World War II veteran Jack Lyle. The 97-year-old from Chicago is being saluted for his service by a local brewery, who has named a new beer in his honor. I…",World War II veteran inspires new beer - Fox News,http://www.foxnews.com/food-drink/2017/11/11/wwii-veteran-inspires-new-beer.html
Associated Press,11/11/2017,fox-news,"Fox News Far-right march on Poland's Independence Day draws 60000 Fox News Tens of thousands of nationalists marched in a demonstration organized by far-right groups in Warsaw Saturday, as Poles celebrated their country's Independence Day. The far-right march…",Far-right march on Poland's Independence Day draws 60000 - Fox News,http://www.foxnews.com/world/2017/11/11/far-right-march-on-polands-independence-day-draws-60000.html
Associated Press,11/11/2017,fox-news,"Fox News Harassment case puts Democratic Senate candidate in California under spotlight Fox News Senate President Pro Tem Kevin deLeon, D-Los Angeles, is in the middle of a campaign to unseat U.S. Sen. Dianne Feinstein, the first woman California sent to the …",Harassment case puts Democratic Senate candidate in California under spotlight - Fox News,http://www.foxnews.com/politics/2017/11/11/harassment-case-puts-democratic-senate-candidate-in-california-under-spotlight.html
Ray Bogan,11/11/2017,fox-news,"Fox News Church in Texas massacre will open to public as memorial Fox News... the weekly 11 a.m. morning worship service. The regularly scheduled 11 a.m. morning worship at the church, will be held at the community center down the street Sunday morning. Ray B…",Church in Texas massacre will open to public as memorial - Fox News,http://www.foxnews.com/us/2017/11/11/church-in-texas-massacre-will-open-to-public-as-memorial.html
Fox News,11/11/2017,fox-news,Jail records show that Kansas City Chiefs defensive tackle Roy Miller has been arrested in Florida on a domestic battery charge.,Kansas City Chiefs player Roy Miller arrested in Florida for domestic battery,http://www.foxnews.com/sports/2017/11/11/kansas-city-chiefs-player-roy-miller-arrested-in-florida-for-domestic-battery.html
Joseph Weber,11/11/2017,fox-news,"Fox News McCain hits Trump for failing to mention Vietnam's human rights violations Fox News Arizona GOP Sen. John McCain, right, a Vietnam war prisoner, on Saturday criticized President Trump, left, for failing to mention Vietnam's ongoing human rights viola…",McCain hits Trump for failing to mention Vietnam's human rights violations - Fox News,http://www.foxnews.com/politics/2017/11/11/mccain-hits-trump-for-failing-to-mention-vietnams-human-rights-violations.html
Associated Press,11/11/2017,fox-news,Greek police say they have arrested a trafficker carrying 90 migrants in his truck container.,Greek police arrest trafficker with 90 migrants in truck,http://www.foxnews.com/world/2017/11/11/greek-police-arrest-trafficker-with-90-migrants-in-truck.html
Travis Fedschun,12/11/2017,fox-news,"An investigation of a reported plot by a Bloods gang member to kill a New Jersey police officer resulted in the arrests of three people on firearm and drug charges, authorities said Friday.","Plot to kill New Jersey cop leads to 3 drug, weapons arrests",http://www.foxnews.com/us/2017/11/12/plot-to-kill-new-jersey-cop-leads-to-3-drug-weapons-arrests.html
Fox News,12/11/2017,fox-news,"Gossip columnist Liz Smith, whose mixture of banter, barbs, and bon mots about the glitterati helped her climb the A-list as high as many of the celebrities she covered, has died.",New York gossip columnist Liz Smith dead at 94,http://www.foxnews.com/entertainment/2017/11/12/new-york-gossip-columnist-liz-smith-dead-at-94.html
| Fox News,12/11/2017,fox-news,"Our national anthem is being attacked as racist, but I say we should keep it foxnews.com","Our national anthem is being attacked as racist, but I say we should keep it",http://www.foxnews.com/opinion/2017/11/12/our-national-anthem-is-being-attacked-as-racist-but-say-should-keep-it.html
Associated Press,12/11/2017,fox-news,The latest on magnitude 7.2 earthquake that hit Iran-Iraq border region (all times local): 1:50 a.m.,"The Latest: At least 30 dead, 200 hurt in Iran-Iraq quake",http://www.foxnews.com/world/2017/11/12/latest-at-least-30-dead-200-hurt-in-iran-iraq-quake.html
Fox News,12/11/2017,fox-news,Fox News Detroit police officers fight each other in undercover operation gone wrong Fox News There is now an Detroit Police Department internal investigation into two different precincts getting into their own turf war as they converge on an east side neighb…,Detroit police officers fight each other in undercover operation gone wrong - Fox News,http://www.foxnews.com/us/2017/11/12/detroit-police-officers-fight-each-other-in-undercover-operation-gone-wrong.html
Fox News,12/11/2017,fox-news,A real estate investment firm owned by Bill Gates recently bought land in Arizona for $80 million to be developed into a “smart city.”,Bill Gates firm buys Arizona land for $80 million to create 'smart city',http://www.foxnews.com/tech/2017/11/12/bill-gates-firm-buys-arizona-land-for-80-million-to-create-smart-city.html
Fox News,12/11/2017,fox-news,"Fox News After Virginia, NJ governor's races, candidates fine-tune platforms, look at spending Fox News The high-profile governors' races decided last week have put the spotlight on 36 gubernatorial contests next year, in which Democratic and Republican candi…","After Virginia, NJ governor's races, candidates fine-tune platforms, look at spending - Fox News",http://www.foxnews.com/politics/2017/11/12/after-virginia-nj-governor-races-candidates-fine-tune-platforms-look-at-spending.html
Fox News,12/11/2017,fox-news,A New York City man accused of molesting a 6-year-old fell to his death Thursday after trying to escape his apartment.,New York man falls to his death after being caught allegedly touching 6-year-old boy,http://www.foxnews.com/us/2017/11/12/new-york-man-falls-to-his-death-after-being-caught-allegedly-touching-6-year-old-boy.html
Associated Press,12/11/2017,fox-news,A Congo government official says a train crash has killed at least 34 people and injured 26 others in Lualaba province in the country's southeast.,Train crash in southeast Congo kills at least 34,http://www.foxnews.com/world/2017/11/12/train-crash-in-southeast-congo-kills-at-least-34.html
Associated Press,12/11/2017,fox-news,"A 7.2-magnitude earthquake jolted the region between Iran and Iraq on Sunday, killing at least two people and injuring 28 others.","7.2 magnitude earthquake, kills at least 2 in Iran",http://www.foxnews.com/world/2017/11/12/7-2-magnitude-earthquake-kills-at-least-2-in-iran.html
Fox News,12/11/2017,fox-news,Weather observers stationed atop the highest peak in the Northeast are having a blast braving wind gusts of more than 100 mph.,Weather observer seen braving frigid 100-mph wind,http://www.foxnews.com/science/2017/11/12/weather-observer-atop-mountain-has-fun-braving-frigid-100-mph-wind.html
Hollie Mckay,12/11/2017,fox-news,The latest target of pro-ISIS hackers is none other than 800 school websites across the United States.,Cause for concern? Pro-ISIS hacking group target 800 US schools websites,http://www.foxnews.com/tech/2017/11/12/cause-for-concern-pro-isis-hacking-group-target-800-us-schools-websites.html
John Lott,12/11/2017,fox-news,"Fox News Good guys with guns saving lives Fox News An article at Fox News this past week mentions four such cases. It talks about a 1997 shooting at a high school in Pearl, Mississippi; a 2007 church attack in Colorado Springs; and a Chicago Uber driver who i…",Good guys with guns saving lives - Fox News,http://www.foxnews.com/opinion/2017/11/12/good-guys-with-guns-saving-lives.html
Associated Press,12/11/2017,fox-news,The U.S. Africa Command says it has sent a joint team with the Niger military to the village of Tongo Tongo to investigate the Oct. 4 attack by extremists that left four American and four Nigerien soldiers dead.,"US, Niger teams visit site to learn about soldiers' ambush",http://www.foxnews.com/world/2017/11/12/us-niger-teams-visit-site-to-learn-about-soldiers-ambush.html
Katherine Lam,12/11/2017,fox-news,Target pulled two fidget spinners from store shelves and its website over the weekend after a public advocacy group said it found high levels of lead in the popular products.,Target pulls 2 fidget spinners amid lead concerns,http://www.foxnews.com/health/2017/11/12/target-pulls-2-fidget-spinners-amid-lead-concerns.html
Associated Press,12/11/2017,fox-news,"Fox News Despite strong openings 'Thor' reigned supreme again this weekend Fox News This image released by Marvel Studios shows Chris Hemsworth, left, and the Hulk in a scene from, ""Thor: Ragnarok."" (Marvel Studios via AP) (null). The God of Thunder isn't rea…",Despite strong openings 'Thor' reigned supreme again this weekend - Fox News,http://www.foxnews.com/entertainment/2017/11/12/despite-strong-openings-thor-reigned-supreme-again-this-weekend.html
Fox News,12/11/2017,fox-news,Country music star Carrie Underwood is recuperating from injuries sustained in a fall on steps outside her home.,Carrie Underwood hospitalized after fall outside Nashville home,http://www.foxnews.com/entertainment/2017/11/12/carrie-underwood-injured-in-fall-at-home.html
Associated Press,13/11/2017,fox-news,"A former Army reservist has pleaded guilty to stealing guns from an Army Reserve facility in Massachusetts, escaping from a Rhode Island prison and trying to rob two banks.","Ex-Army reservist admits stealing many guns, escaping prison",http://www.foxnews.com/us/2017/11/13/ex-army-reservist-admits-stealing-many-guns-escaping-prison.html
Brooke Singman,13/11/2017,fox-news,"Attorney General Jeff Sessions directed senior federal prosecutors to evaluate “certain issues” requested by the House Judiciary Committee, involving the sale of Uranium One, alleged unlawful dealings related to the Clinton Foundation and the FBI, leaving the…",Justice Dept won’t rule out special counsel to investigate Uranium One and Clinton,http://www.foxnews.com/politics/2017/11/13/justice-dept-won-t-rule-out-another-special-counsel-to-investigate-uranium-one-and-clinton.html
Associated Press,13/11/2017,fox-news,"U.S. Ambassador Nikki Haley is calling Venezuela ""an increasingly violent narco-state"" that threatens the world.",US calls Venezuela a global threat at a meeting some boycott,http://www.foxnews.com/world/2017/11/13/us-calls-venezuela-global-threat-at-meeting-some-boycott.html
Associated Press,13/11/2017,fox-news,Four-time champion Italy failed to qualify for the World Cup for the first time in six decades after losing its playoff to Sweden 1-0 on aggregate.,Italy fails to qualify for World Cup after draw with Sweden,http://www.foxnews.com/world/2017/11/13/italy-fails-to-qualify-for-world-cup-after-draw-with-sweden.html
Fox News,13/11/2017,fox-news,Sen. Rand Paul has returned to Capitol Hill following an attack at his Kentucky home that left him with six broken ribs.,Sen. Rand Paul returns to Capitol Hill after brutal attack,http://www.foxnews.com/politics/2017/11/13/sen-rand-paul-returns-to-capitol-hill-after-brutal-attack.html
Fox News,13/11/2017,fox-news,"Fox News Donald Trump Jr. corresponded with WikiLeaks before election, report says Fox News President Trump's attorney Ty Cobb told Fox News on Monday that he was not aware that Donald Trump Jr.'s attorneys provided these documents to congressional investigat…","Donald Trump Jr. corresponded with WikiLeaks before election, report says - Fox News",http://www.foxnews.com/politics/2017/11/13/donald-trump-jr-corresponded-with-wikileaks-before-election-report-says.html
Fox News,13/11/2017,fox-news,Fox News Pizza Hut launches new pizza and gifts for the holidays Fox News Fox News · U.S. · World · Opinion · Politics · Entertainment · Business · Lifestyle · TV · Radio; More. Expand / Collapse search. Login. Watch TV. ?. Hot Topics. Secret WikiLeak message…,Pizza Hut launches new pizza and gifts for the holidays - Fox News,http://www.foxnews.com/food-drink/2017/11/13/pizza-hut-launches-new-pizza-and-gifts-for-holidays.html
Associated Press,14/11/2017,fox-news,Fox News House passes $700B defense bill amid North Korea threat Fox News WASHINGTON – House Republicans and Democrats joined forces Tuesday to decisively approve a defense policy bill that authorizes $700 billion to restock what lawmakers have described as a…,House passes $700B defense bill amid North Korea threat - Fox News,http://www.foxnews.com/politics/2017/11/14/house-passes-700b-defense-bill-amid-north-korea-threat.html
Associated Press,14/11/2017,fox-news,"Russia says it is talking to the United States about renewing the mandate of experts working to determine who was responsible for chemical weapons attacks in Syria, but the U.S. says Moscow won't consider the American draft resolution.",Russia and US at odds over keeping Syria chemical experts,http://www.foxnews.com/world/2017/11/14/russia-and-us-at-odds-over-keeping-syria-chemical-experts.html
Fox News,14/11/2017,fox-news,"Fox News Pennsylvania man charged in wife's 1983 cold case murder Fox News A Pennsylvania man was arrested in the cold case murder of his wife more than 30 years ago. Carl Rodgers, 62, is being accused of fatally beating his wife, 23-year-old Debra Rodgers, t…",Pennsylvania man charged in wife's 1983 cold case murder - Fox News,http://www.foxnews.com/us/2017/11/14/police-man-killed-wife-in-1983-made-it-appear-suicide.html
Gregg Jarrett,14/11/2017,fox-news,Gregg Jarrett: Hillary Clinton must face the consequences of her actions and the scrutiny of a special counsel foxnews.com,Gregg Jarrett: Hillary Clinton must face the consequences of her actions and the scrutiny of a special counsel,http://www.foxnews.com/opinion/2017/11/14/gregg-jarrett-hillary-clinton-must-face-consequences-her-actions-and-scrutiny-special-counsel.html
Fox News,14/11/2017,fox-news,"Sea shanties and tales have been spun since the dawn of man about horrific creatures in the sea terrorizing ships and eating crew members right off the decks.

While many assumed that these were just the tales of yore with no truth to them, it turns out there…",'Demon' shark with snake's head caught for the first time,http://www.foxnews.com/tech/2017/11/14/demon-shark-with-snakes-head-caught-for-first-time.html
Associated Press,15/11/2017,fox-news,"Canada is committing a 200-soldier rapid response team, helicopters and transport aircraft to U.N. peacekeeping efforts.","Canada offers helicopters, planes, trainers to UN efforts",http://www.foxnews.com/world/2017/11/15/canada-offers-helicopters-planes-trainers-to-un-efforts.html
Associated Press,15/11/2017,fox-news,"Three major U.S.-based foundations on Wednesday pledged an initial $5 million to help Puerto Rico recover from Hurricane Maria, including the creation of an advisory commission to help guide reconstruction efforts.",US foundations pledge initial $5M for battered Puerto Rico,http://www.foxnews.com/world/2017/11/15/us-foundations-pledge-initial-5m-for-battered-puerto-rico.html
Associated Press,15/11/2017,fox-news,"The United States is calling for a vote Thursday on a resolution that would extend the mandate of experts working to determine who was responsible for chemical attacks in Syria, which is likely to face Russian opposition.",UN to vote on rival resolutions on chemical weapons in Syria,http://www.foxnews.com/world/2017/11/15/un-to-vote-on-rival-resolutions-on-chemical-weapons-in-syria.html
Associated Press,15/11/2017,fox-news,"A transgender inmate in Massachusetts, who identifies as a woman, has reportedly filed a lawsuit against the prison alleging that she was unjustly housed at the male facility and has suffered harassment from guards and prisoners during her time there, a repor…",Transgender woman sues over placement in male prison,http://www.foxnews.com/us/2017/11/15/transgender-woman-sues-over-placement-in-male-prison.html
Fox News,15/11/2017,fox-news,"A woman who was jogging Friday in Utah turned the tables on a man who attempted to grope her after she pulled out a small knife and repeatedly stabbed the attacker, The Salt Lake Tribune reported. The unidentified woman, who was in her 40s, had been carrying …","Female jogger fights off groper, then chases him",http://www.foxnews.com/us/2017/11/15/woman-out-for-morning-run-in-utah-fights-off-groper-with-knife.html
Fox News,15/11/2017,fox-news,"A Pennsylvania coroner believes that a 69-year-old woman who died earlier this month likely came into contact with a deadly substance while cleaning up her son’s drug paraphernalia. Theresa Plummer, 69, died on Nov. 6, just one day after finding her son, Rona…",Mom dies cleaning up following son’s fatal overdose,http://www.foxnews.com/health/2017/11/15/woman-dies-after-cleaning-up-sons-fatal-drug-overdose-coroner-says.html
Fox News,15/11/2017,fox-news,"Meth can make people do crazy things. A Florida family says they were awakened over the weekend to a man stomping on their roof, claiming that he had a meeting with a Drug Enforcement Administration agent. When police arrived at the Vero Beach home, the famil…",Drugged-out man claims he’s meeting DEA agent on roof: cops,http://www.foxnews.com/us/2017/11/15/florida-family-awakens-to-man-stomping-on-their-roof.html
Fox News,16/11/2017,fox-news,"Doctors were successfully able to diagnose a living person with chronic traumatic encephalopathy (CTE), a first for the field of medical research, according to a recently published article. The findings, released in the medical journal Neurosurgery on Nov. 10…","First CTE diagnosis on living NFL player confirmed by autopsy, report shows",http://www.foxnews.com/health/2017/11/16/first-cte-diagnosis-on-living-nfl-player-confirmed-by-autopsy-report-shows.html
Dana Blanton,16/11/2017,fox-news,Alabama voters want a candidate who will represent their state with honor -- and they think Doug Jones has strong moral character and Roy Moore doesn’t.  That gives the Democrat the lead in the U.S. Senate race.,Fox News Poll: Jones leads Moore by 8 points in Alabama Senate race,http://www.foxnews.com/politics/2017/11/16/fox-news-poll-jones-leads-moore-by-8-points-in-alabama-senate-race.html
Samuel Chamberlain,16/11/2017,fox-news,"Fox News 'Unacceptable': Democrats turn on Franken over groping allegations Fox News Pelosi said any ""credible allegation"" should be subject to an ethics probe, telling Fox News ""We are at a watershed moment and now is the time for Congress to overhaul how it…",'Unacceptable': Democrats turn on Franken over groping allegations - Fox News,http://www.foxnews.com/politics/2017/11/16/unacceptable-democrats-turn-on-franken-over-groping-allegations.html
Fox News,16/11/2017,fox-news,Starbucks' holiday cups accused of pushing 'gay agenda' foxnews.com,Starbucks' holiday cups accused of pushing 'gay agenda',http://www.foxnews.com/food-drink/2017/11/16/starbucks-holiday-cups-accused-pushing-gay-agenda.html
Fox News,16/11/2017,fox-news,Fox News Vietnam veteran keeps longtime promise to late fellow Marine Fox News A veteran and his fellow Marine made a pact while serving together in Vietnam -- and kept it for nearly five decades. Master Sgt. William H. Cox said he and fellow Marine First Sgt…,Vietnam veteran keeps longtime promise to late fellow Marine - Fox News,http://www.foxnews.com/us/2017/11/16/vietnam-veteran-keeps-longtime-promise-to-late-fellow-marine.html
Fox News,16/11/2017,fox-news,"If the “truth is out there,” scientists are determined to find it – so much so that they’ve spent a message into space trying to contact aliens. But a response could take 25 years – if it comes at all. Messaging Extraterrestrial Intelligence (METI) Internatio…",Scientists take risk sending secret message to aliens,http://www.foxnews.com/science/2017/11/16/scientists-send-secret-message-to-aliens-in-new-search-for-intelligent-life.html
Samuel Chamberlain,16/11/2017,fox-news,"A 24-year-old woman who disappeared after leaving her bartending job in Joliet, Ill. has been found dead, authorities said Thursday.",Missing Illinois bartender found shot to death,http://www.foxnews.com/us/2017/11/16/missing-illinois-bartender-found-shot-to-death.html
Fox News,16/11/2017,fox-news,"Earlier this week, military officials in Zimbabwe took control of the country’s capital. Here's what you need to know about the key players.",Zimbabwe crisis: Who are the key players?,http://www.foxnews.com/world/2017/11/16/zimbabwe-crisis-who-are-key-players.html
Kaitlyn Schallhorn,17/11/2017,fox-news,"This material may not be published, broadcast, rewritten, or redistributed. ©2017 FOX News Network, LLC. All rights reserved. All market data delayed 20 minutes. close Senate Ethics Committee to probe Franken, Menendez The six-member Senate Ethics Committee c…",Secretive Senate Ethics Committee Soon To Be Busy...,http://www.foxnews.com/politics/2017/11/17/senate-ethics-committee-could-soon-be-busy-with-franken-menendez-heres-what-it-does.html
Brian Flood,17/11/2017,fox-news,"Fox News Ex-Trump aide admits he made up story about Chris Christie being sent to pick up McDonald's Fox News New Jersey Gov. Chris Christie, chairman of the President's Commission on Combating Drug Addiction and the Opioid Crisis, speaks at the beginning of …",Ex-Trump aide admits he made up story about Chris Christie being sent to pick up McDonald's - Fox News,http://www.foxnews.com/entertainment/2017/11/17/ex-trump-aide-admits-made-up-story-about-chris-christie-being-sent-to-pick-up-mcdonalds.html
Fox News,17/11/2017,fox-news,"Fox News Trump adds 5 names to SCOTUS nominee list for future open seat Fox News With addition of Amy Barrett, Britt Grant, Brett Kavanaugh, Kevin Newsom and Patrick Wyrick, the president's list now totals 25 names. The White House on Friday announced the add…",Trump adds 5 names to SCOTUS nominee list for future open seat - Fox News,http://www.foxnews.com/politics/2017/11/17/trump-adds-5-names-to-scotus-nominee-list-for-future-open-seat.html
Associated Press,17/11/2017,fox-news,A morgue in the violence-wracked Mexican city of Chilpancingo has so many bodies that neighbors are complaining about the overpowering smell of rotting corpses.,Morgue in southern Mexico gets complaints about stench,http://www.foxnews.com/world/2017/11/17/morgue-in-southern-mexico-gets-complaints-about-stench.html
Lucas Tomlinson,17/11/2017,fox-news,"The U.S. military has launched airstrikes this month in Yemen, Somalia, Iraq, Syria, Afghanistan and Friday, for the first time since September, in Libya.",US launches Libya drone strike as Africa operations appear to ramp up,http://www.foxnews.com/world/2017/11/17/us-launches-libya-drone-strike-as-africa-operations-appear-to-ramp-up.html
Associated Press,18/11/2017,fox-news,"Fox News 'Faithful' Detroit priest beatified by Catholic church Fox News DETROIT – A priest known for his steadfast devotion to the needy cleared a threshold on the way to possible sainthood Saturday as the Roman Catholic Church beatified Solanus Casey, who i…",'Faithful' Detroit priest beatified by Catholic church - Fox News,http://www.foxnews.com/us/2017/11/18/detroit-priest-to-be-beatified-was-known-for-helping-others.html
Associated Press,18/11/2017,fox-news,The top officer at U.S. Strategic Command says an order from President Donald Trump or any of his successors to launch nuclear weapons can be refused if that order is determined to be illegal.,US general says nuclear launch order can be refused,http://www.foxnews.com/world/2017/11/18/us-general-says-nuclear-launch-order-can-be-refused.html
Samuel Chamberlain,18/11/2017,fox-news,"Sen. Jeff Flake, R-Ariz., was caught on a hot mic Friday telling a Republican mayor that ""if we become the party of Roy Moore and Donald Trump, we are toast.""","Jeff Flake: GOP is 'toast' if it becomes party of Trump, Moore",http://www.foxnews.com/politics/2017/11/18/jeff-flake-gop-is-toast-if-it-becomes-party-trump-moore.html
Alex Pappas,18/11/2017,fox-news,Alabama Democratic Senate nominee Doug Jones says it’s “absurd” for the campaign of GOP opponent Roy Moore to characterize him as an “ultra-liberal.”,"Alabama Democrat Doug Jones denies being an 'ultra-liberal,' says he opposes Trump's border wall",http://www.foxnews.com/politics/2017/11/18/alabama-democrat-doug-jones-denies-being-ultra-liberal-says-opposes-trumps-border-wall.html
Associated Press,18/11/2017,fox-news,Gerry Adams has announced that he plans to step down as leader of Sinn Fein next year after heading the party for over 30 years.,NIreland: Sinn Fein leader to step down after over 30 years,http://www.foxnews.com/world/2017/11/18/nireland-sinn-fein-leader-to-step-down-after-over-30-years.html
Fox News,18/11/2017,fox-news,"Fox News FBI's black 'extremists' report ignites fears of return to illegal government watch Fox News In this Nov. 17, 2017, photo, the cover page of a FBI report on the rise of black â€œextremistsâ€ is photographed in Washington. The report is stirring fears…",FBI's black 'extremists' report ignites fears of return to illegal government watch - Fox News,http://www.foxnews.com/us/2017/11/18/fbi-s-black-extremists-report-ignites-fears-return-to-illegal-government-watch.html
Fox News,18/11/2017,fox-news,"The Palestinians on Saturday edged closer to a diplomatic standoff with the Trump administration, saying the U.S. is using “extortion” tactics by threatening to close their diplomatic mission in Washington.",Palestinians vow to cut off Israeli peace talks after Trump closes group's Washington post,http://www.foxnews.com/politics/2017/11/18/palestinians-vow-to-cut-off-israeli-peace-talks-after-trump-closes-groups-washington-post.html
Associated Press,18/11/2017,fox-news,The Spanish government says the country's top prosecutor has died in Argentina.,Spain says nation's chief prosecutor has died in Argentina,http://www.foxnews.com/world/2017/11/18/spain-says-nations-chief-prosecutor-has-died-in-argentina.html
Fox News,18/11/2017,fox-news,Lena Dunham was slammed on social media for defending a writer of her HBO series “Girls.”,Lena Dunham slammed for supporting 'Girls' writer accused of sexual assault,http://www.foxnews.com/entertainment/2017/11/18/lena-dunham-slammed-for-supporting-girls-writer-accused-sexual-assault.html
| Fox News,18/11/2017,fox-news,Want sexual misconduct by men to stop -- Start by cracking down on boys’ easy access to internet porn foxnews.com,Want sexual misconduct by men to stop -- Start by cracking down on boys’ easy access to internet porn,http://www.foxnews.com/opinion/2017/11/18/want-sexual-misconduct-by-men-to-stop-start-by-cracking-down-on-boys-easy-access-to-internet-porn.html
Fox News,19/11/2017,fox-news,France is in a bind over where seduction ends and sexual harassment begins.,France wrestles with the line between seduction and harassment,http://www.foxnews.com/world/2017/11/19/france-wrestles-with-line-between-seduction-and-harassment.html
Associated Press,19/11/2017,fox-news,The latest on efforts by German political parties to form a coalition government (all times local): 12:25 a.m.,The Latest: Talks on German governing coalition break off,http://www.foxnews.com/world/2017/11/19/latest-talks-on-german-governing-coalition-break-off.html
Fox News,19/11/2017,fox-news,"Fox News Jeffrey Tambor reportedly exiting 'Transparent' despite denying sexual misconduct allegations Fox News Although vehemently denying any wrongdoing, the actor, who has won numerous awards for his role on the show, gave an ominous statement to Fox News …",Jeffrey Tambor reportedly exiting 'Transparent' despite denying sexual misconduct allegations - Fox News,http://www.foxnews.com/entertainment/2017/11/19/jeffrey-tambor-reportedly-exiting-transparent-despite-denying-sexual-misconduct-allegations.html
Fox News,19/11/2017,fox-news,A U.S. Border Patrol agent was killed in the line of duty Sunday while patrolling the Big Bend Sector of Texas along the southern border with Mexico.,"Southern border agent killed, another injured while on patrol in Texas",http://www.foxnews.com/us/2017/11/19/southern-border-agent-killed-another-injured-while-on-patrol-in-texas.html
Fox News,19/11/2017,fox-news,"A couple in Pennsylvania is reportedly suing local authorities and their insurance agency after being told their hibiscus plants were actually marijuana — when they apparently weren’t. Edward Cramer, 69, and his wife, Audrey, 66, said in a recently-filed laws…","Police mistake hibiscus plant for marijuana, detain couple",http://www.foxnews.com/us/2017/11/19/couple-says-police-detained-them-after-mistaking-hibiscus-plants-for-marijuana.html
Rev. Ryan M. Eller,19/11/2017,fox-news,"Throughout American history, protests have played a key role in many advocacy movements for just causes.",Protests in support of undocumented immigrants are part of a proud American tradition,http://www.foxnews.com/opinion/2017/11/19/protests-in-support-undocumented-immigrants-are-part-proud-american-tradition.html
Fox News,19/11/2017,fox-news,"Fox News Al Franken cut from PBS special amid sexual misconduct allegations Fox News As TV Line, which previously reported the news, notes, Franken will still appear at the end of the show, when all the celebrities involved gather on stage with Letterman. How…",Al Franken cut from PBS special amid sexual misconduct allegations - Fox News,http://www.foxnews.com/entertainment/2017/11/19/al-franken-cut-from-pbs-special-amid-sexual-misconduct-allegations.html
Fox News,19/11/2017,fox-news,"A Florida woman killed her 72-year-old husband and then went to great lengths to hide his body in a closet in their home, authorities have charged. Okaloosa deputies said Alfred Wozniak was shot in the left temple. His wife Barbara Wozniak, 65, was charged Fr…","Woman accused of killing husband, hiding duct-taped body in closet",http://www.foxnews.com/us/2017/11/19/florida-woman-accused-killing-husband-hiding-duct-taped-body-in-closet-and-walling-over-it.html
Fox News,19/11/2017,fox-news,"Earle Hyman, a veteran actor of stage and screen who was widely known for playing Russell Huxtable on ""The Cosby Show,"" has died.",Famed 'Cosby Show' and Broadway actor Earle Hyman dies at 91,http://www.foxnews.com/entertainment/2017/11/19/famed-cosby-show-and-broadway-actor-earle-hyman-dies-at-91.html
Fox News,19/11/2017,fox-news,"Harrison Ford is living up to the heroism of some of his fan-favorite characters like Indiana Jones, Han Solo and more.",Harrison Ford turns into real-life hero at the scene of an accident,http://www.foxnews.com/entertainment/2017/11/19/harrison-ford-becomes-real-life-hero-at-scene-traffic-accident.html
Associated Press,19/11/2017,fox-news,Authorities are searching Texas' Big Bend for potential suspects and witnesses after a U.S. Customs Border Patrol agent was fatally injured responding to activity there.,Border Patrol agent dies after being injured in Texas,http://www.foxnews.com/us/2017/11/19/border-patrol-agent-dies-after-being-injured-in-texas.html
